Country,Town,Bank_Name,Bank_Phone_number,Bank_Address,Bank_Website,Reviewer_Nane,Reviewer_Sart,Reviewer_Text,Reviewer_Publish_Date,Reviewer_Like_Reaction,Reviewer_Profil_Link,Reviewer_Owner_Reply,Reviewer_Owner_Reply_Date,Topic,Sentiment,Sub_Topic
Ghana,Tamale,"My Bank Financial Service Ltd, Tamale Main",+233 37 209 8717,"C525+Vc8, Tamale, Ghana",not available,ศรีชนม์ บุณฑริกวงศ์,2,pirate,2019-06-29,0,https://www.google.com/maps/contrib/101546193228633715952/reviews?hl=fr,,0000-00-00,Sea Battles,Negative,"['danger', 'violence', 'loss']"
Ghana,Tamale,"My Bank Financial Service Ltd, Tamale Main",+233 37 209 8717,"C525+Vc8, Tamale, Ghana",not available,ศรีชนม์ บุณฑริกวงศ์,2,pirate,2019-06-29,0,https://www.google.com/maps/contrib/101546193228633715952/reviews?hl=fr,,0000-00-00,Treasure Hunting,Neutral,[]
Ghana,Tamale,Gn Bank - Tamale Branch,Not available,"C535+68M, Tamale, Ghana",not available,Iddrisu Bahia,5,Bon,2018-06-29,0,https://www.google.com/maps/contrib/112666108357954213933/reviews?hl=fr,,0000-00-00,Bon,Neutral,"['bon', 'très bon', ' excellent']"
Ghana,Tamale,Gn Bank - Tamale Branch,Not available,"C535+68M, Tamale, Ghana",not available,Iddrisu Bahia,5,Bon,2018-06-29,0,https://www.google.com/maps/contrib/112666108357954213933/reviews?hl=fr,,0000-00-00,Système,Positive,"['facile à utiliser', 'rapide', 'simple']"
Ghana,Tamale,Gn Bank - Tamale Branch,Not available,"C535+68M, Tamale, Ghana",not available,Iddrisu Bahia,5,Bon,2018-06-29,0,https://www.google.com/maps/contrib/112666108357954213933/reviews?hl=fr,,0000-00-00,Conseils,Negative,"['aucun conseil', 'rien de très utile']"
Ghana,Tamale,"Fidelity Bank -Offsite Atm, Tamale",+233 30 221 4490,"C45W+3Mf, Tamale, Ghana",fidelitybank.com.gh,Samuel Debrah,4,NAN,2016-06-29,0,https://www.google.com/maps/contrib/113502512882979112542/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Ghana,Tamale,Republic Bank - Tamale Branch Atm,+233 28 508 5535,"No 8 Daboya Street, Old Market, Tamale 12345, Ghana",not available,Seini Lukman Ibrahim,5,NAN,2020-06-28,0,https://www.google.com/maps/contrib/105061256758020034656/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Ghana,Tamale,First Atlantic Bank | Tamale | Branch,+233 27 122 2230,"Plot 21, Ward E Ext Changli, Hospital Road Opposite Ola Catholic Cathedral, Tamale, Ghana",firstatlanticbank.com.gh,Mohammed Habib Ibrahim,5,NAN,2022-06-28,0,https://www.google.com/maps/contrib/114281518889227439374/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Ghana,Tamale,Barclays Bank,Not available,"C5P5+M33, Bolgatanga Rd, Tamale, Ghana",not available,Benjamin Amponsah,5,NAN,2017-06-29,0,https://www.google.com/maps/contrib/106571148142176639144/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Ghana,Tamale,Adb - Tamale Atm,+233 30 277 0405,"Tamale-Navrongo Road, Road Opposite Ghana Commercial Bank, Tamale 12345, Ghana",not available,Hawa Ibrahim,1,"Adb sérieusement, je suis vraiment très déçu de toi.
Vous avez développé une plate-forme de transfert d'argent bancaire - mobile pour plus de commodité et un travail fluide. …",2020-06-28,1,https://www.google.com/maps/contrib/105371601149373500615/reviews?hl=fr,,0000-00-00,plate-forme de transfert d'argent bancaire,Negative,['déçu']
Ghana,Tamale,Adb - Tamale Atm,+233 30 277 0405,"Tamale-Navrongo Road, Road Opposite Ghana Commercial Bank, Tamale 12345, Ghana",not available,Hawa Ibrahim,1,"Adb sérieusement, je suis vraiment très déçu de toi.
Vous avez développé une plate-forme de transfert d'argent bancaire - mobile pour plus de commodité et un travail fluide. …",2020-06-28,1,https://www.google.com/maps/contrib/105371601149373500615/reviews?hl=fr,,0000-00-00,commodité,Positive,"['très', 'plus']"
Ghana,Tamale,Adb - Tamale Atm,+233 30 277 0405,"Tamale-Navrongo Road, Road Opposite Ghana Commercial Bank, Tamale 12345, Ghana",not available,Hawa Ibrahim,1,"Adb sérieusement, je suis vraiment très déçu de toi.
Vous avez développé une plate-forme de transfert d'argent bancaire - mobile pour plus de commodité et un travail fluide. …",2020-06-28,1,https://www.google.com/maps/contrib/105371601149373500615/reviews?hl=fr,,0000-00-00,travail fluide,Positive,['fluide']
Ghana,Tamale,"Kulemela Investments, Tamale Office",+233 23 628 1675,"Old Gumani Road (Gu671), Tamale, Ghana",not available,James R Adams,5,NAN,2015-06-30,0,https://www.google.com/maps/contrib/102642894243907166507/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Ghana,Tamale,Zenith Bank - Tamale Atm,+233 37 202 7420,"Central Market, Tamale, 12345, Ghana",not available,Awudu Nurudeen,5,J'adore ça parce que j'aime utiliser le wifi,2019-06-29,0,https://www.google.com/maps/contrib/103573910133390785465/reviews?hl=fr,,0000-00-00,J'adore ça,Positive,"[""j'aime"", 'utiliser', 'wifi']"
Ghana,Tamale,Zenith Bank - Tamale Atm,+233 37 202 7420,"Central Market, Tamale, 12345, Ghana",not available,Awudu Nurudeen,5,J'adore ça parce que j'aime utiliser le wifi,2019-06-29,0,https://www.google.com/maps/contrib/103573910133390785465/reviews?hl=fr,,0000-00-00,ouverture de compte,Neutral,[]
Ghana,Tamale,Zenith Bank - Tamale Atm,+233 37 202 7420,"Central Market, Tamale, 12345, Ghana",not available,Awudu Nurudeen,5,J'adore ça parce que j'aime utiliser le wifi,2019-06-29,0,https://www.google.com/maps/contrib/103573910133390785465/reviews?hl=fr,,0000-00-00,utilisation,Positive,['wifi']
Ghana,Tamale,Zenith Bank - Tamale Hospital Atm,+233 30 261 1500,"Salaga Rd, Tamale 12345, Ghana",not available,Nana Yaa,3,NAN,2018-06-29,0,https://www.google.com/maps/contrib/117899803509761682625/reviews?hl=fr,,0000-00-00,Expérience,Neutral,[]
Ghana,Tamale,Absa | Atm | Tamale Hospital,+233 30 242 9150,"Salaga Rd, Tamale, Ghana",absa.com.gh,Nathaniel Addrey,3,"Anciennement Banque Barclays. Maintenant renommé et rebaptisé en conséquence Absa. Il s'agit simplement d'un guichet automatique (guichet automatique) qui dessert la communauté de l'hôpital 🏥 et ses environs, comme la communauté de Kukuo et …",2021-06-28,0,https://www.google.com/maps/contrib/114128560897615887971/reviews?hl=fr,,0000-00-00,Anciennement Banque Barclays. Maintenant renommé et rebaptisé en conséquence Absa,Positive,"['renommé', 'rebaptisé']"
Ghana,Tamale,Absa | Atm | Tamale Hospital,+233 30 242 9150,"Salaga Rd, Tamale, Ghana",absa.com.gh,Nathaniel Addrey,3,"Anciennement Banque Barclays. Maintenant renommé et rebaptisé en conséquence Absa. Il s'agit simplement d'un guichet automatique (guichet automatique) qui dessert la communauté de l'hôpital 🏥 et ses environs, comme la communauté de Kukuo et …",2021-06-28,0,https://www.google.com/maps/contrib/114128560897615887971/reviews?hl=fr,,0000-00-00,guichet automatique,Neutral,[]
Ghana,Tamale,Absa | Atm | Tamale Hospital,+233 30 242 9150,"Salaga Rd, Tamale, Ghana",absa.com.gh,Nathaniel Addrey,3,"Anciennement Banque Barclays. Maintenant renommé et rebaptisé en conséquence Absa. Il s'agit simplement d'un guichet automatique (guichet automatique) qui dessert la communauté de l'hôpital 🏥 et ses environs, comme la communauté de Kukuo et …",2021-06-28,0,https://www.google.com/maps/contrib/114128560897615887971/reviews?hl=fr,,0000-00-00,communauté de l'hôpital,Neutral,"['hôpital', 'environs']"
Ghana,Tamale,Absa | Atm | Tamale Hospital,+233 30 242 9150,"Salaga Rd, Tamale, Ghana",absa.com.gh,Nathaniel Addrey,3,"Anciennement Banque Barclays. Maintenant renommé et rebaptisé en conséquence Absa. Il s'agit simplement d'un guichet automatique (guichet automatique) qui dessert la communauté de l'hôpital 🏥 et ses environs, comme la communauté de Kukuo et …",2021-06-28,0,https://www.google.com/maps/contrib/114128560897615887971/reviews?hl=fr,,0000-00-00,Kukuo,Positive,['communauté']
Ghana,Tamale,Gcb Bank Atm Tamale Hospital Road,Not available,"Salaga Rd, Tamale, Ghana",gcbbank.com.gh,Nii Quaye,4,Leur service est bon,2023-06-28,0,https://www.google.com/maps/contrib/110791753337202723837/reviews?hl=fr,,0000-00-00,Leur service est bon,Positive,['bon']
Ghana,Tamale,Gcb Bank Atm Tamale Hospital Road,Not available,"Salaga Rd, Tamale, Ghana",gcbbank.com.gh,Nii Quaye,4,Leur service est bon,2023-06-28,0,https://www.google.com/maps/contrib/110791753337202723837/reviews?hl=fr,,0000-00-00,service client,Neutral,"['client', 'service']"
Ghana,Tamale,Stanbic Bank Atm - Tamale,+233 30 281 5789,"C536+42Q Opposite Vra Offices, Tamala High Street, Tamale 12345, Ghana",stanbic.com.gh,Mahami Yussif,5,Bien,2023-06-28,0,https://www.google.com/maps/contrib/113082472356132700292/reviews?hl=fr,,0000-00-00,Très bien,Positive,"['très', 'bien', 'satisfaite']"
Ghana,Tamale,Stanbic Bank Atm - Tamale,+233 30 281 5789,"C536+42Q Opposite Vra Offices, Tamala High Street, Tamale 12345, Ghana",stanbic.com.gh,Mahami Yussif,5,Bien,2023-06-28,0,https://www.google.com/maps/contrib/113082472356132700292/reviews?hl=fr,,0000-00-00,Mauvaise expérience,Negative,"['mauvais', 'servieur', 'décevant']"
Ghana,Tamale,Stanbic Bank Atm - Tamale,+233 30 281 5789,"C536+42Q Opposite Vra Offices, Tamala High Street, Tamale 12345, Ghana",stanbic.com.gh,Mahami Yussif,5,Bien,2023-06-28,0,https://www.google.com/maps/contrib/113082472356132700292/reviews?hl=fr,,0000-00-00,Expérience neutre,Neutre,[]
Ghana,Tamale,Adb - Savelugu,+233 37 209 5820,"Savelugu-Walewale Road, Near Savelugu Hospital, Tamale 12345, Ghana",not available,Abdul-Hakim Zakaria (Abdul-Hakim Genius),5,Excellent service bancaire,2019-06-29,0,https://www.google.com/maps/contrib/116778986739032632652/reviews?hl=fr,,0000-00-00,Excellent service bancaire,Positive,"['rapide', 'simple', 'courtois']"
Ghana,Ashaiman,Societe Generale Ghana Ashaiman Branch,+233 30 701 1518,"Mxp9+J8V, Tema, Ghana",not available,Farid Raad,5,NAN,2018-06-29,0,https://www.google.com/maps/contrib/107989236343849195422/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Ghana,Ashaiman,"Republic Bank Ghana Limited, Ashaiman",+233 30 330 1419,"Mxqc+Ghx, Tema, Ghana",not available,Selorm Onray Ahorlu,5,NAN,2021-06-28,0,https://www.google.com/maps/contrib/112678365138582411271/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Ghana,Ashaiman,Ut Bank -Ashaiman Branch,+233 30 331 0304,"Ashaiman High Street, Adjacent Ghana Commercial Bank, 12345, Ghana",not available,Maxwell Agbenyegah,5,NAN,2023-06-28,0,https://www.google.com/maps/contrib/114169427323896451390/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Ghana,Ashaiman,Stanbic Bank - Ashaiman Branch,+233 30 281 5789,"Plot No. Mkt/A, 77A Market Square, Accra, Ghana",stanbicbank.com.gh,Lordina Tawia,4,NAN,2018-06-29,0,https://www.google.com/maps/contrib/114241448582580285174/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Ghana,Ashaiman,Gn Bank Ashaiman Branch,Not available,"Mxr8+Xfq, Night Market, Tema, Ghana",not available,Stephen Akahoho,5,Bon et rapide,2023-10-31,0,https://www.google.com/maps/contrib/115789866851156128981/reviews?hl=fr,,0000-00-00,Bon produit,Positive,"['qualité', 'design']"
Ghana,Ashaiman,Gn Bank Ashaiman Branch,Not available,"Mxr8+Xfq, Night Market, Tema, Ghana",not available,Stephen Akahoho,5,Bon et rapide,2023-10-31,0,https://www.google.com/maps/contrib/115789866851156128981/reviews?hl=fr,,0000-00-00,Rapide livraison,Positive,"['rapidité', 'livraison']"
Ghana,Ashaiman,Gn Bank Ashaiman Branch,Not available,"Mxr8+Xfq, Night Market, Tema, Ghana",not available,Stephen Akahoho,5,Bon et rapide,2023-10-31,0,https://www.google.com/maps/contrib/115789866851156128981/reviews?hl=fr,,0000-00-00,Service client,Negative,"['lent', 'incohérent']"
Ghana,Ashaiman,Absa | Branch | Ashaiman,+233 57 223 2858,"Afienya-Dawenya Rd, Tema, Ghana",absa.com.gh,Gabriel Kitcher,5,NAN,2023-06-28,0,https://www.google.com/maps/contrib/103958489123510160959/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Ghana,Ashaiman,"Gcb Bank, Ashaiman Mandela",+233 30 290 5935,"Tema, Ghana",not available,Collective Agreement,3,NAN,2017-06-29,0,https://www.google.com/maps/contrib/113706596083316821788/reviews?hl=fr,,0000-00-00,Expérience,Neutral,[]
Ghana,Ashaiman,Gcb Bank,+233 24 290 1164,"Ashaiman Klagon Road, Tema, Ghana",not available,Ibrahim Issaka,4,NAN,2014-06-30,0,https://www.google.com/maps/contrib/107962390947857112415/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Ghana,Ashaiman,Fidelity Bank - Ashaiman,+233 57 799 9599,"Mxp9+Vg8 Opposite Ashaiman Police Station, Z47 Nii Atanya Highway, Tema, Ghana",fidelitybank.com.gh,Fred Odoi,5,NAN,2019-06-29,0,https://www.google.com/maps/contrib/115003811079242075860/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Ghana,Ashaiman,Databank Financial Services Ashaiman Branch,+233 57 770 2015,"Mxm7+Hr6, Tema, Ghana",databankgroup.com,Marcus Awuma,1,NAN,2020-06-28,0,https://www.google.com/maps/contrib/116607240106172645782/reviews?hl=fr,,0000-00-00,Expérience,Negative,[]
Ghana,Ashaiman,Uba Ashaiman,+233 27 000 7942,"Adjacent Melcom, Opposite Ashaiman Police Station, Ghana",ubaghana.com,Star Khinq,3,NAN,2024-02-28,0,https://www.google.com/maps/contrib/109714537288490767690/reviews?hl=fr,"Salut Étoile,
Merci pour votre retour. Nous espérons dépasser vos attentes à l’avenir.
Salutations,
UBA Ashaiman",2024-05-28,Expérience,Neutral,[]
Ghana,Ashaiman,First Atlantic Bank | Ashaiman | Branch,+233 30 221 8056,"Ashaiman House No.Ash/4/31-32, 37 Nii Afanya Hwy, Tema, Ghana",firstatlanticbank.com.gh,Stanley Elorm Ativor,5,Belle esthétique.,2023-08-02,0,https://www.google.com/maps/contrib/112397964549684882434/reviews?hl=fr,,0000-00-00,Belle esthétique,Positive,"['beauté', 'soignée']"
Ghana,Ashaiman,First Atlantic Bank | Ashaiman | Branch,+233 30 221 8056,"Ashaiman House No.Ash/4/31-32, 37 Nii Afanya Hwy, Tema, Ghana",firstatlanticbank.com.gh,Stanley Elorm Ativor,5,Belle esthétique.,2023-08-02,0,https://www.google.com/maps/contrib/112397964549684882434/reviews?hl=fr,,0000-00-00,Esthétisme excessif,Negative,"['exagéré', 'faux']"
Ghana,Ashaiman,First Atlantic Bank | Ashaiman | Branch,+233 30 221 8056,"Ashaiman House No.Ash/4/31-32, 37 Nii Afanya Hwy, Tema, Ghana",firstatlanticbank.com.gh,Stanley Elorm Ativor,5,Belle esthétique.,2023-08-02,0,https://www.google.com/maps/contrib/112397964549684882434/reviews?hl=fr,,0000-00-00,Apparence,Neutral,"['physique', 'extérieure']"
Ghana,Ashaiman,Ecobank Ashaiman Branch,Not available,"Tema, Ghana",ecobank.com,Richard Obuobi,1,NAN,2019-06-29,0,https://www.google.com/maps/contrib/108610968822304575188/reviews?hl=fr,,0000-00-00,Expérience,Negative,[]
Ghana,Ashaiman,"Access Bank (Ghana) Ltd/Atm, Ashaiman",Not available,"Ashaiman Lashibi Road, Ghana",not available,King Agorgor Courage,1,NAN,2020-06-28,0,https://www.google.com/maps/contrib/113177416115385473302/reviews?hl=fr,,0000-00-00,Expérience,Negative,[]
Ghana,Ashaiman,Unicredit Ghana Limited- Ashaiman Branch,Not available,"Mxrc+2Xp, Tema, Ghana",not available,Isaac Saviour Wormadey,1,NAN,2017-06-29,0,https://www.google.com/maps/contrib/112747128407260180534/reviews?hl=fr,,0000-00-00,Expérience,Negative,[]
Ghana,Ashaiman,"First Capital Plus Bank, Ashaiman",Not available,"Mxrf+32F, Tema, Ghana",not available,Appiah Jezreel (Kobina),4,Banque,2017-06-29,0,https://www.google.com/maps/contrib/111068268220237443784/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Ghana,Ashaiman,National Investment Bank- Ashaiman Branch,+233 30 265 0543,"Lashibi Rd, Ashaiman Rubbish Dump, B89 Rocky Rd, Tema, Ghana",not available,Osei Clement,1,NAN,2019-06-29,0,https://www.google.com/maps/contrib/117495405082775802098/reviews?hl=fr,,0000-00-00,Expérience,Negative,[]
Ghana,Ashaiman,Beige Capital Ashaiman Roundabout,+233 28 966 9036,"Mxxp+64C, Tema, Ghana",not available,Rev Evans Gbiel,5,NAN,2019-06-29,0,https://www.google.com/maps/contrib/108579993429871866902/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Ghana,Ashaiman,Gtbank Ashaiman Branch,+233 30 396 3841,"No. 427C, Road, Ashaiman, Ghana",gtbghana.com,John Adobaw,4,NAN,2018-06-29,0,https://www.google.com/maps/contrib/117271254798327158191/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Ghana,Ashaiman,Barclays Bank,Not available,"Mxvh+C6J, Ghana",not available,Gabriel Amuzu,1,NAN,2016-06-29,0,https://www.google.com/maps/contrib/112894569027408765583/reviews?hl=fr,,0000-00-00,Expérience,Negative,[]
Ghana,Ashaiman,Group Bank Of Africa,Not available,"Px2P+245, Adjacent Ewurama House, Off, Akosombo Road, Tema, Ghana",not available,Paul Savz,4,NAN,2018-06-29,0,https://www.google.com/maps/contrib/117162149664549160568/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Ghana,Ashaiman,Universal Merchant Bank-Tema East Branch,+233 30 263 3988,"Plot No Li/Mkt/A22, Near Ashaiman Roundabout, 12345, Ghana",myumbbank.com,Samuel Ntiamoah,1,NAN,2022-06-28,0,https://www.google.com/maps/contrib/114423042729360740043/reviews?hl=fr,,0000-00-00,Expérience,Negative,[]
Ghana,Ashaiman,Cbg - Atm,Not available,"Mxxp+64C, Tema, Ghana",not available,Dan-Wys Enterprise,4,Meilleurs services,2023-06-28,0,https://www.google.com/maps/contrib/109447321561234952295/reviews?hl=fr,,0000-00-00,Meilleur service de banque en ligne,Positive,"['rapide', 'simple']"
Ghana,Ashaiman,Cbg - Atm,Not available,"Mxxp+64C, Tema, Ghana",not available,Dan-Wys Enterprise,4,Meilleurs services,2023-06-28,0,https://www.google.com/maps/contrib/109447321561234952295/reviews?hl=fr,,0000-00-00,Services de paiement,Negative,"['lent', 'coûteux']"
Ghana,Ashaiman,Cbg - Atm,Not available,"Mxxp+64C, Tema, Ghana",not available,Dan-Wys Enterprise,4,Meilleurs services,2023-06-28,0,https://www.google.com/maps/contrib/109447321561234952295/reviews?hl=fr,,0000-00-00,Assistance technique,Neutre,[]
Ghana,Ashaiman,Cbg - Atm,Not available,"Mxxp+64C, Tema, Ghana",not available,Dan-Wys Enterprise,4,Meilleurs services,2023-06-28,0,https://www.google.com/maps/contrib/109447321561234952295/reviews?hl=fr,,0000-00-00,Tarification,Negative,"['élevée', 'complexe']"
Ghana,Ashaiman,Cbg - Atm,Not available,"Mxxp+64C, Tema, Ghana",not available,Dan-Wys Enterprise,4,Meilleurs services,2023-06-28,0,https://www.google.com/maps/contrib/109447321561234952295/reviews?hl=fr,,0000-00-00,Système de sécurité,Positive,"['fort', 'confidentiel']"
Ghana,Ashaiman,Cbg - Atm,Not available,"Mxxp+64C, Tema, Ghana",not available,Dan-Wys Enterprise,4,Meilleurs services,2023-06-28,0,https://www.google.com/maps/contrib/109447321561234952295/reviews?hl=fr,,0000-00-00,Gestion des frais,Negative,"['élevés', 'incompréhensibles']"
Ghana,Ashaiman,Gcb Bank Atm Mandela Park Ashaiman,Not available,"Ashaiman-Tema Hwy, Tema, Ghana",gcbbank.com.gh,Adu Nicholas,3,NAN,2023-08-02,0,https://www.google.com/maps/contrib/113539492583356635157/reviews?hl=fr,,0000-00-00,Expérience,Neutral,[]
Ghana,Ashaiman,Calbank,+233 30 281 5829,"Spintex Sakumono Road, Tema, Ghana",calbank.net,Oheneba Osei-Boateng,5,NAN,2023-06-28,0,https://www.google.com/maps/contrib/113271646008623689118/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Ghana,Ashaiman,Abii National Savings & Loans,Not available,"Mxh5+Jp2, Ashaiman Klagon Road, Tema, Ghana",not available,Nandkumar Chavan,4,NAN,2018-06-29,0,https://www.google.com/maps/contrib/112782624867401608705/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Ghana,Ashaiman,Zenith Bank Tema Industrial Area Branch,+233 30 701 0513,"M272+J83, Tema, Ghana",not available,Jonas Nartey Star,4,NAN,2018-06-29,0,https://www.google.com/maps/contrib/106948541707886839492/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Ghana,Ashaiman,Standard Chartered Atm - Tema (Ashiaman),Not available,"Akosombo - Tema Rd, Afienya, Ghana",not available,Robert Adu,1,NAN,2020-06-28,0,https://www.google.com/maps/contrib/117291707221460002079/reviews?hl=fr,,0000-00-00,Expérience,Negative,[]
Ghana,Ashaiman,Standard Chartered Atm - Tema (Ashiaman),Not available,"Akosombo - Tema Rd, Afienya, Ghana",not available,Robert Adu,1,NAN,2020-06-28,0,https://www.google.com/maps/contrib/117291707221460002079/reviews?hl=fr,,0000-00-00,Expérience,Negative,[]
Morocco,Errachidia,Attijariwafa Bank Centre Errachidia,Not available,"Whjf+87H, Rue El Houria, Errachidia",not available,Mesbah Mehdi,1,NAN,2017-06-29,0,https://www.google.com/maps/contrib/110589337771929158997/reviews?hl=fr,,0000-00-00,Expérience,Negative,[]
Morocco,Errachidia,Banque Populaire Régional Errachidia,Not available,"Whc6+6Q5, Errachidia",not available,Aissam Dafir,3,NAN,2018-06-29,0,https://www.google.com/maps/contrib/115575926573296731109/reviews?hl=fr,,0000-00-00,Expérience,Neutral,[]
Morocco,Errachidia,Umnia Bank Errachidia,05226-46264,"Station Afriquia, Avenue My Ali Chrif, Errachidia 52000",umniabank.ma,Hafidi Mohamed,4,NAN,2022-06-28,0,https://www.google.com/maps/contrib/114271407872829547803/reviews?hl=fr,Nous vous remercions pour votre avis et au plaisir de vous accompagner,0000-00-00,Expérience,Positive,[]
